
選舉年,市縣別,鄉鎮市,村里別,姓      名,職稱,性別,黨籍,村里辦公處(服務處)地址,辦公電話,電子信箱,學    歷,簡     歷,所轄鄰數,布落格,連結網頁
107年度村里長選舉,嘉義縣,溪口鄉,美南村,陳　　文添,村長,男,,(623)嘉義縣溪口鄉美南村7鄰崙尾135號,05-2691746,無,國小畢業,美林國小家長會會長、崙尾美安宮主任委員、本厝村大帝公常務監事、美南村長壽會會長,13,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,美北村,陳　淑惠,村長,女,無,(623)嘉義縣溪口鄉美北村7鄰崙尾135號,05-2691746,無,國中肄業,"一、社區長青會義工 
二、從事農業開發生產",16,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,本厝村,葉　　得祿,村長,男,,(623)嘉義縣溪口鄉本厝村9鄰本廳59號,05-2691715,無,省立嘉義中學初中部畢業,本厝村18、19屆村長、柳溝國小家長會長,15,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,柳溝村,王　　之憤,村長,男,,(623)嘉義縣溪口鄉柳溝村7鄰柳子溝16號之5,05-2691095,無,國小畢業,,17,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,疊溪村,劉　　慶維,村長,男,,(623)嘉義縣溪口鄉疊溪村5鄰三疊溪10號之1,05-2653404,無,國中肄業,疊溪村第15、16、18、19屆村長,14,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,妙崙村,張　　文昇,村長,男,,(623)嘉義縣溪口鄉妙崙村6鄰下崙32號,05-2694258,無,僑泰工商畢業,妙崙村第17、19屆村長,10,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,溪口鄉,坪頂村,劉　　陳佐,村長,女,,(623)嘉義縣溪口鄉坪頂村3鄰下坪10號之1,05-2694730,無,國小畢業,第十七屆坪頂村村長、第十八屆坪頂村村長、第十九屆坪頂村村長,13,,http://sikou.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,宮前村,邱　　　聰益,村長,男,,(616)嘉義縣新港鄉宮前村17鄰登雲路39號,05-3743101,無,高中畢業,宮前村第16、17、18、19、20屆村長,24,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,宮後村,陳　　　圳岸,村長,男,,(616)嘉義縣新港鄉宮後村12鄰中正路132巷11號,05-3742857,無,國校畢業,第16、17、18、19、20屆村長,24,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,大興村,林　　　益生,村長,男,,(616)嘉義縣新港鄉大興村15鄰中正路115巷3號之1,05-3746535,無,國小畢業,新港鄉公所圖書館管理員,24,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,福德村,郭　　　正欽,村長,男,,(616)嘉義縣新港鄉福德村19鄰福德路140 巷19號之1,05-3744560,無,國中畢業,新港奉天宮職員,22,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,古民村,林　　　居宏,村長,男,,(616)嘉義縣新港鄉古民村1鄰古民34-30號,05-3743946,無,國中畢業,,22,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,中庄村,張　　　秀安,村長,男,,(616)嘉義縣新港鄉中庄村4鄰中庄20號,05-3741137,無,國中畢業,"第18、19、20屆村長
新港鄉農會常務監事
永祿宮主任委員",20,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,大潭村,林　　　陳麥,村長,女,,(616)嘉義縣新港鄉大潭村4鄰大潭164號,05-3747198,無,國小畢業,農,24,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,西庄村,梁　　　勝萬,村長,男,,(616)嘉義縣新港鄉西庄村11鄰西庄29號,05-3743230,無,國小畢業,,15,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,埤子村,張　　　世立,村長,男,,(616)嘉義縣新港鄉埤子村1鄰埤子頭37號,05-3760999,無,國中畢業,埤子村第16、17、18、19、20屆村長,9,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,南崙村,王　　張　素女,村長,女,,(616)嘉義縣新港鄉南崙村13鄰崙子138號 之11,05-3760778,無,國中肄業,社區發展協會理事長,13,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,北崙村,陳　　　素卿,村長,女,,(616)嘉義縣新港鄉北崙村11鄰崙子72號,05-3760635,無,國中畢業,"北崙村第18屆、19、20村長
北崙社區發展協會理事",12,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,海瀛村,黃　　　清城,村長,男,,(616)嘉義縣新港鄉海瀛村5鄰海豐子81號,05-3740929,無,高中畢業,"第18、19、20屆村長
海瀛社區發展協會理事長",10,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,月眉村,林　　　明泰,村長,男,,(616)嘉義縣新港鄉月眉村19鄰月眉潭149號之5,05-3772408,無,國中畢業,自耕農,20,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,月潭村,李　　　冠樟,村長,男,,(616)嘉義縣新港鄉月潭村10鄰月眉潭259 號之1,05-3772139,無,國中畢業,月潭村寶月宮副主任委員,18,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,溪北村,李　　　明棟,村長,男,,(616)嘉義縣新港鄉溪北村3鄰溪北21號,05-3771869,無,專科畢業,"農事小組長
溪北社區發展協會總務",20,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,三間村,蕭　　　金修,村長,男,,(616)嘉義縣新港鄉三間村6鄰三間厝229號,05-3773419,無,高職畢業,農,8,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,中洋村,江　　　德欽,村長,男,,(616)嘉義縣新港鄉中洋村8鄰中洋子25號之3,05-3773378,無,高中畢業,工,11,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,菜公村,林　黃　秀玉,村長,女,,(616)嘉義縣新港鄉菜公村４鄰菜公厝１５號之１,05-3748228,無,國小畢業,,8,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,安和村,陳　　　利生,村長,男,,(616)嘉義縣新港鄉安和村12鄰番婆143號,05-3772660,無,大學畢業,第20屆村長,17,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,潭大村,江　　　錦澤,村長,男,,(616)嘉義縣新港鄉潭大村3鄰潭子墘17號,05-3745734,無,國中畢業,第17、18、19、20屆村長,17,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,南港村,鄭　　　錦煌,村長,男,,(616)嘉義縣新港鄉南港村1鄰南港8號,05-7812481,無,國中畢業,第18、19、20屆村長,16,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,板頭村,杜　　徐　灑,村長,女,,(616)嘉義縣新港鄉板頭村2鄰板頭厝7號之 1,05-7811853,無,國校畢業,第17、18、19、20屆村長,13,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,新港鄉,共和村,洪　　　金成,村長,男,,(616)嘉義縣新港鄉共和村5鄰洪厝5號,05-7811469,無,國小畢業,自耕農,13,,http://singang.gov.tw/
107年度村里長選舉,嘉義縣,六腳鄉,蒜頭村,呂　松助,村長,男,,(615)嘉義縣六腳鄉蒜頭村15鄰73號,05-3800132,,高中職以下,簡歷欄可按Alt+Ente,17,,
107年度村里長選舉,嘉義縣,六腳鄉,蒜東村,侯　文通,村長,男,,(615)嘉義縣六腳鄉蒜東村5鄰225號之1,05-3800123,,高中職,,14,,
107年度村里長選舉,嘉義縣,六腳鄉,蒜南村,黃　明堂,村長,男,,(615)嘉義縣六腳鄉蒜南村1鄰399號,05-3800123,,高中職以下,,13,,
107年度村里長選舉,嘉義縣,六腳鄉,工廠村,黃　江正,村長,男,,(615)嘉義縣六腳鄉工廠村6鄰122號,,,碩士,,9,,
107年度村里長選舉,嘉義縣,六腳鄉,灣南村,侯　金憲,村長,男,,(615)嘉義縣六腳鄉灣南村8鄰28號,05-3806536,,高中職以下,,15,,
107年度村里長選舉,嘉義縣,六腳鄉,灣北村,陳　日炎,村長,男,,(615)嘉義縣六腳鄉灣北村11鄰191號,05-3801553,,高中職,,15,,
107年度村里長選舉,嘉義縣,六腳鄉,雙涵村,陳　鶴松,村長,男,,(615)嘉義縣六腳鄉雙涵村4鄰42之1號,05-3803851,,高中職以下,,10,,
107年度村里長選舉,嘉義縣,六腳鄉,塗師村,侯　新發,村長,男,,(615)嘉義縣六腳鄉塗師村6鄰36之1號,05-3806904,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,六腳鄉,三義村,蔡　聰享,村長,男,,(615)嘉義縣六腳鄉三義村6鄰78號,05-3800720,,高中職,,10,,
107年度村里長選舉,嘉義縣,六腳鄉,港美村,林　哲祥,村長,男,,(615)嘉義縣六腳鄉港美村100號,05-3803699,,高中職以下,,13,,
107年度村里長選舉,嘉義縣,六腳鄉,豐美村,黃　在崎,村長,男,,(615)嘉義縣六腳鄉豐美村12鄰100號,,,高中職以下,,16,,
107年度村里長選舉,嘉義縣,六腳鄉,六斗村,康　珍,村長,男,,(615)嘉義縣六腳鄉六斗村2鄰12號之1,05-7812584,,高中職以下,,10,,
107年度村里長選舉,嘉義縣,六腳鄉,崙陽村,蘇　彬福,村長,男,,(615)嘉義縣六腳鄉崙陽村8鄰53之1號,05-7813978,,高中職以下,,11,,
107年度村里長選舉,嘉義縣,六腳鄉,蘇厝村,蘇　庭芳,村長,男,,(615)嘉義縣六腳鄉蘇厝村1鄰82號,,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,六腳鄉,竹本村,莊　正光,村長,男,,(615)嘉義縣六腳鄉竹本村永賢村10鄰115-1號,05-3781094,,高中職,,15,,
107年度村里長選舉,嘉義縣,六腳鄉,永賢村,侯　勝堂,村長,男,,(615)嘉義縣六腳鄉永賢村永賢村10鄰115-1號,05-3781094,,高中職,,10,,
107年度村里長選舉,嘉義縣,六腳鄉,魚寮村,陳　瑞珍,村長,男,,(615)嘉義縣六腳鄉魚寮村11鄰110號,05-3781172,,專科,,14,,
107年度村里長選舉,嘉義縣,六腳鄉,潭墘村,侯　水順,村長,男,,(615)嘉義縣六腳鄉潭墘村14鄰113號,,,高中職以下,,16,,
107年度村里長選舉,嘉義縣,六腳鄉,正義村,林　麗珍,村長,女,,(615)嘉義縣六腳鄉正義村1鄰7號,,,高中職以下,,18,,
107年度村里長選舉,嘉義縣,六腳鄉,溪厝村,侯　義雄,村長,男,,(615)嘉義縣六腳鄉溪厝村7鄰77號,,,高中職,,12,,
107年度村里長選舉,嘉義縣,六腳鄉,六腳村,陳　餘慶,村長,男,,(615)嘉義縣六腳鄉六腳村六腳村3鄰39號,05-3780307,,高中職,,13,,
107年度村里長選舉,嘉義縣,六腳鄉,六南村,楊　詳林,村長,男,,(615)嘉義縣六腳鄉六南村六腳村3鄰39號,05-3780307,,高中職以下,,11,,
107年度村里長選舉,嘉義縣,六腳鄉,崩山村,謝　英彬,村長,男,,(615)嘉義縣六腳鄉崩山村5鄰45號,05-3781005,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,六腳鄉,古林村,吳　嘉旺,村長,男,,(615)嘉義縣六腳鄉古林村9鄰164號,05-3704368,,高中職,,15,,
107年度村里長選舉,嘉義縣,六腳鄉,更寮村,蕭　明正,村長,男,,(615)嘉義縣六腳鄉更寮村1鄰34號,05-3701262,,高中職以下,,11,,
107年度村里長選舉,嘉義縣,東石鄉,東石村,黃　錫雄,村長,男,,(614)嘉義縣東石鄉東石村6鄰246號,05-3732247,無,專科畢業,,26,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,猿樹村,吳　吉源,村長,男,,(614)嘉義縣東石鄉猿樹村8鄰東石151號之10,05-3731201,無,,,12,,
107年度村里長選舉,嘉義縣,東石鄉,型厝村,黃　進忠,村長,男,,(614)嘉義縣東石鄉型厝村9鄰109號,05-3732246,無,國小畢業,"嘉義縣牡蠣養殖協會總幹事 
型厝社區發展協會總幹事 
型厝村福安宮管理委員會常務監事",21,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,塭港村,許　錫林,村長,男,,(614)嘉義縣東石鄉塭港村19鄰200號,05-3732080,無,國小畢業,"嘉義區漁會四屆漁小組長 
塭港福海宮第四屆副主任委員",19,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,三家村,高　江滿,村長,男,,(614)嘉義縣東石鄉三家村8鄰74號,05-3733848,無,高職畢業,"1.三家村第13~19屆村長 
2.三家村社區發展協會理事長 
3.東石農會監事.常務監事.理事 
4.福靈宮管理委員會總幹事",19,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,永屯村,陳　嘉文,村長,男,中國國民黨,(614)嘉義縣東石鄉永屯村6鄰43號,05-3733187,無,國小畢業,第18~20屆永屯村村長,10,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,海埔村,曾　金能,村長,男,,(614)嘉義縣東石鄉海埔村4鄰14號-4,05-3732245,無,國小畢業,"1.第14~20屆海埔村村長 
2.祝天宮管理委員會主任委員 
3.海埔社區發展協會理事長 
4.嘉義縣鰻蝦產合作社理事長",8,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,龍港村,吳　振德,村長,男,,(614)嘉義縣東石鄉龍港村13鄰106號,05-3733880,無,高中畢業,第15~20屆龍港村村長,18,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,副瀨村,林　泰平,村長,男,,(614)嘉義縣東石鄉副瀨村8鄰57號,05-3734774,無,國小畢業,第12~20屆副瀨村村長,24,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,下揖村,陳　慶堂,村長,男,,(614)嘉義縣東石鄉下揖村7鄰,05-3601181,無,國中畢業,下揖村第16~17屆村長,16,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,頂揖村,張　富用,村長,男,,(614)嘉義縣東石鄉頂揖村3鄰32-2號,05-3601180,無,,,8,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,溪下村,張　水順,村長,男,,(614)嘉義縣東石鄉溪下村6鄰,05-3602221,無,國小畢業,溪下村15~20屆村長,18,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,港墘村,嚴　玄明,村長,男,,(614)嘉義縣東石鄉港墘村2鄰105-2號,05-3792184,無,國中畢業,第3.4屆港墘社區發展協會理事長,14,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,蔦松村,余　澄溪,村長,男,,(614)嘉義縣東石鄉蔦松村9鄰46號,05-3792188,無,國中畢業,,15,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,圍潭村,莊　讚芬,村長,男,,(614)嘉義縣東石鄉圍潭村4-1號,05-3792185,無,,,14,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,洲仔村,鄭　清木,村長,男,,(614)嘉義縣東石鄉洲仔村4鄰44-1號,05-3792186,無,,,15,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,東崙村,陳　秀文,村長,男,,(614)嘉義縣東石鄉東崙村11鄰37-2號,05-3450940,無,國小畢業,"1.東崙村村長 
2.嘉義區漁會會員代表",14,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,西崙村,唐　啓泰,村長,男,,(614)嘉義縣東石鄉西崙村4鄰97-1號,05-3454188,無,,,14,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,塭仔村,鄭　叁泰,村長,男,,(614)嘉義縣東石鄉塭仔村6鄰,05-3454866,無,,,14,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,網寮村,戴　慶堂,村長,男,,(614)嘉義縣東石鄉網寮村10鄰32號,05-3451273,無,高中畢業,"1.台中市警察局警員 
2.網寮社區發展協會創會理事長 
3.網寮村現任村長",18,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,掌潭村,蕭　榮馨,村長,男,,(614)嘉義縣東石鄉掌潭村6鄰,05-3450820,無,國小畢業,"白水湖第4.5屆社區理事長 
雲林縣營造公會代表第4~7屆 
東石鄉體育協會現任理事",12,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,港口村,丁　振管,村長,男,,(614)嘉義縣東石鄉港口村1鄰66號,05-3602777,無,,,8,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,東石鄉,鰲鼓村,李　銘春,村長,男,,(614)嘉義縣東石鄉鰲鼓村2鄰62號,05-3601189,無,國小畢業,第18~20屆鰲鼓村村長,16,,http://dongshih.cyhg.gov.tw/
107年度村里長選舉,嘉義縣,義竹鄉,岸腳村,卓　榮宏,村長,男,,(624)嘉義縣義竹鄉岸腳村仁里村10鄰389號,05-3416438,,高中職以下,,15,,
107年度村里長選舉,嘉義縣,義竹鄉,義竹村,翁　山鳳,村長,男,,(624)嘉義縣義竹鄉義竹村仁里村10鄰389號,05-3416438,,高中職以下,,20,,
107年度村里長選舉,嘉義縣,義竹鄉,六桂村,翁　男勳,村長,男,,(624)嘉義縣義竹鄉六桂村仁里村10鄰389號,05-3416438,,專科,,18,,
107年度村里長選舉,嘉義縣,義竹鄉,仁里村,翁　文宏,村長,男,中國國民黨,(624)嘉義縣義竹鄉仁里村仁里村10鄰389號,05-3416438,,高中職以下,,14,,
107年度村里長選舉,嘉義縣,義竹鄉,傳芳村,翁　璋賜,村長,男,,(624)嘉義縣義竹鄉傳芳村仁里村10鄰389號,05-3416438,,高中職,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,頭竹村,黃　明昌,村長,男,,(624)嘉義縣義竹鄉頭竹村頭竹村8鄰109號,05-3415001,,高中職,,26,,
107年度村里長選舉,嘉義縣,義竹鄉,五厝村,顏　福在,村長,男,,(624)嘉義縣義竹鄉五厝村五厝村2鄰82號,05-3412524,,高中職,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,中平村,謝　添丁,村長,男,,(624)嘉義縣義竹鄉中平村中平村3鄰50號,05-3412446,,高中職以下,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,埤前村,蔡　榮文,村長,男,,(624)嘉義縣義竹鄉埤前村埤前村5鄰98號,05-3416582,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,義竹鄉,平溪村,黃　幸輝,村長,男,,(624)嘉義縣義竹鄉平溪村平溪村1鄰7－1號,05-3426204,,高中職,,7,,
107年度村里長選舉,嘉義縣,義竹鄉,後鎮村,張　耿豪,村長,男,,(624)嘉義縣義竹鄉後鎮村後鎮村2鄰17-2號,05-3426286,,高中職,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,北華村,蔡　明賢,村長,男,,(624)嘉義縣義竹鄉北華村北華村4鄰48－1號,05-3426274,,高中職,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,新店村,葉　朝賢,村長,男,,(624)嘉義縣義竹鄉新店村新店村1鄰2號,05-3426420,,高中職以下,,21,,
107年度村里長選舉,嘉義縣,義竹鄉,東過村,康　榮郎,村長,男,,(624)嘉義縣義竹鄉東過村東過村9鄰100號,05-3437521,,高中職以下,,20,,
107年度村里長選舉,嘉義縣,義竹鄉,西過村,曾　旭村,村長,男,,(624)嘉義縣義竹鄉西過村西過村14鄰321號,05-3437521,,高中職以下,,21,,
107年度村里長選舉,嘉義縣,義竹鄉,官和村,王　鐘啓,村長,男,,(624)嘉義縣義竹鄉官和村官順村8鄰309號,05-3436343,,高中職以下,,13,,
107年度村里長選舉,嘉義縣,義竹鄉,官順村,陳　樹成,村長,男,,(624)嘉義縣義竹鄉官順村官和村10鄰138－1號,05-3436343,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,義竹鄉,新富村,林　福傳,村長,男,,(624)嘉義縣義竹鄉新富村新富村8鄰78－1號,05-3412424,,高中職以下,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,東光村,趙　崇福,村長,男,,(624)嘉義縣義竹鄉東光村東光村9鄰169號,05-3421104,,高中職,,15,,
107年度村里長選舉,嘉義縣,義竹鄉,東榮村,丁　勝義,村長,男,,(624)嘉義縣義竹鄉東榮村東光村9鄰169－1號,05-3421419,,高中職,,10,,
107年度村里長選舉,嘉義縣,義竹鄉,龍蛟村,黃　振隆,村長,男,,(624)嘉義縣義竹鄉龍蛟村龍蛟村11鄰170號,05-3420364,,高中職以下,,15,,
107年度村里長選舉,嘉義縣,義竹鄉,溪洲村,鄭黃　君誠,村長,男,,(624)嘉義縣義竹鄉溪洲村溪洲村7鄰21－1號,05-3421264,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,鹿草鄉,後寮村,汪　宗生,村長,男,無,(611)嘉義縣鹿草鄉後寮村24號,05-3752008,無,國中畢,,8,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,鹿東村,陳　重安,村長,男,無,(611)嘉義縣鹿草鄉鹿東村安和街80巷2號,05-3752516,無,高職畢,,10,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,鹿草村,陳　世利,村長,男,無,(611)嘉義縣鹿草鄉鹿草村長壽路227號,05-3753820,無,高中畢,,20,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,西井村,黃　德旺,村長,男,無,(611)嘉義縣鹿草鄉西井村長壽路227號,05-3753210,無,國中畢,,21,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,豊稠村,柯　朝宗,村長,男,中國國民黨,(611)嘉義縣鹿草鄉豊稠村18-1號,05-3751846,無,初中,,10,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,重寮村,張　戴隨,村長,女,無,(611)嘉義縣鹿草鄉重寮村15鄰99-1號,05-3753038,無,國中,,18,,
107年度村里長選舉,嘉義縣,鹿草鄉,施家村,施　青宏,村長,男,無,(611)嘉義縣鹿草鄉施家村19號,05-3752674,無,國中畢,,10,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,下潭村,施　國村,村長,男,無,(611)嘉義縣鹿草鄉下潭村196號,05-3651382,無,國小畢,,22,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,光潭村,雷　瑞祥,村長,男,無,(611)嘉義縣鹿草鄉光潭村196號,05-3651481,無,國中,,22,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,碧潭村,林　添旺,村長,男,無,(611)嘉義縣鹿草鄉碧潭村18-3號,05-3651200,無,國小畢,,20,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,松竹村,林　明助,村長,男,無,(611)嘉義縣鹿草鄉松竹村69號,05-3650840,無,高職畢,,16,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,竹山村,蔡　鴻章,村長,男,無,(611)嘉義縣鹿草鄉竹山村219-17號,05-3650660,無,國小畢,,14,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,後堀村,陳　信同,村長,男,無,(611)嘉義縣鹿草鄉後堀村65-2號,05-3751995,無,二專畢,,25,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,三角村,黃　水來,村長,男,無,(611)嘉義縣鹿草鄉三角村109號,05-3752250,無,高職畢,,27,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,鹿草鄉,下麻村,蔡　慶成,村長,男,無,(611)嘉義縣鹿草鄉下麻村5-7號,05-3752402,無,國中畢,,12,,http://www.lutsau.gov.tw/
107年度村里長選舉,嘉義縣,水上鄉,水上村,蔡　宗河,村長,男,,(608)嘉義縣水上鄉水上村水上鄉水上村正義路141號,05-2521888,,高中職以下,,28,,
107年度村里長選舉,嘉義縣,水上鄉,水頭村,黃　周武,村長,男,,(608)嘉義縣水上鄉水頭村水上鄉水頭村14鄰吳竹街25號,05-2521712,,高中職以下,,22,,
107年度村里長選舉,嘉義縣,水上鄉,大堀村,黃　存吉,村長,男,,(608)嘉義縣水上鄉大堀村水上鄉大堀村1鄰11-2號,05-2521723,,高中職,,14,,
107年度村里長選舉,嘉義縣,水上鄉,大崙村,沈　建村,村長,男,,(608)嘉義縣水上鄉大崙村水上鄉大崙村18鄰49號,05-2521910,,高中職以下,,20,,
107年度村里長選舉,嘉義縣,水上鄉,塗溝村,呂　銘珍,村長,男,,(608)嘉義縣水上鄉塗溝村水上鄉塗溝村9鄰48-11號,05-2521908,,高中職,,9,,
107年度村里長選舉,嘉義縣,水上鄉,粗溪村,黃　寶珍,村長,男,,(608)嘉義縣水上鄉粗溪村水上鄉粗溪村8鄰119-1號,,,高中職,,15,,
107年度村里長選舉,嘉義縣,水上鄉,下寮村,劉　俊成,村長,男,,(608)嘉義縣水上鄉下寮村水上鄉下寮村9鄰48號,,,高中職以下,,12,,
107年度村里長選舉,嘉義縣,水上鄉,三和村,鍾　文一,村長,男,,(608)嘉義縣水上鄉三和村水上鄉三和村8鄰新和庄7-1號,,,高中職,,11,,
107年度村里長選舉,嘉義縣,水上鄉,回歸村,李　福來,村長,男,,(608)嘉義縣水上鄉回歸村水上鄉回歸村190-1號,,,高中職以下,,15,,
107年度村里長選舉,嘉義縣,水上鄉,三鎮村,林　志忠,村長,男,中國國民黨,(608)嘉義縣水上鄉三鎮村水上鄉三鎮村9鄰44號,,,高中職以下,,13,,
107年度村里長選舉,嘉義縣,水上鄉,靖和村,蘇　慶光,村長,男,,(608)嘉義縣水上鄉靖和村水上鄉靖和村3鄰45-1號,,,高中職,,14,,
107年度村里長選舉,嘉義縣,水上鄉,南和村,羅　錕毅,村長,男,,(608)嘉義縣水上鄉南和村水上鄉南和村8鄰11號,,,高中職,,15,,
107年度村里長選舉,嘉義縣,水上鄉,龍德村,林　建呈,村長,男,,(608)嘉義縣水上鄉龍德村水上鄉龍德村5鄰53-6號,,,高中職,,13,,
107年度村里長選舉,嘉義縣,水上鄉,溪洲村,林　基農,村長,男,,(608)嘉義縣水上鄉溪洲村水上鄉溪洲村13鄰82-1號,,,高中職,,16,,
107年度村里長選舉,嘉義縣,水上鄉,柳林村,黃　奇鋒,村長,男,,(608)嘉義縣水上鄉柳林村水上鄉柳村村10鄰45號,,,高中職以下,,15,,
107年度村里長選舉,嘉義縣,水上鄉,柳鄉村,黃　義坤,村長,男,,(608)嘉義縣水上鄉柳鄉村水上鄉柳鄉村3鄰91-1號,,,專科,,16,,
107年度村里長選舉,嘉義縣,水上鄉,柳新村,陳　皇如,村長,男,,(608)嘉義縣水上鄉柳新村水上鄉柳新村凌雲二村285-1號,,,高中職以下,,19,,
107年度村里長選舉,嘉義縣,水上鄉,寬士村,黃　榮郎,村長,男,中國國民黨,(608)嘉義縣水上鄉寬士村水上鄉寬士村9鄰29-29號,,,高中職,,25,,
107年度村里長選舉,嘉義縣,水上鄉,民生村,鍾　桂葉,村長,女,,(608)嘉義縣水上鄉民生村水上鄉民生村忠孝街1-1號,,,高中職以下,,25,,
107年度村里長選舉,嘉義縣,水上鄉,忠和村,張　順興,村長,男,,(608)嘉義縣水上鄉忠和村水上鄉忠和村7鄰77-1號,,,高中職,,18,,
107年度村里長選舉,嘉義縣,水上鄉,中庄村,張　新德,村長,男,,(608)嘉義縣水上鄉中庄村水上鄉中庄村16鄰40-2號,,,高中職以下,,17,,
