
選舉年,市縣別,鄉鎮市,村里別,姓      名,職稱,性別,黨籍,村里辦公處(服務處)地址,辦公電話,電子信箱,學    歷,簡     歷,所轄鄰數,布落格,連結網頁
107年度村里長選舉,臺東縣,池上鄉,振興村,潘　福來,村長,男,,(958)臺東縣池上鄉振興村6鄰38之1號,089-951040,無,臺東縣池上鄉振興國小畢業,"一、民國79年臺灣省優良職業駕駛代表 
二、鼎東客運司機 
三、巧吉交通公司服務 
四、路順貨運公司服務",12,,無
107年度村里長選舉,臺東縣,東河鄉,北源村,李　重民,村長,男,中國國民黨,(959)臺東縣東河鄉北源村北源162號,089-891173,,高中畢業,一、臺東縣東河鄉北源村第19、20屆村長。 二、東河鄉北源社區發展協會理事。,47,,
107年度村里長選舉,臺東縣,東河鄉,泰源村,吳　占勝,村長,男,,(959)臺東縣東河鄉泰源村本部落225號,089-891143,,泰源國小畢業,一、阿拉巴灣文化與社會發展協會第二、三、四、五屆理事。 二、臺東縣民間聯合緊急救援協會理事長。三、東河鄉泰源第19、20村長。,32,,
107年度村里長選舉,臺東縣,東河鄉,東河村,李　柏慶,村長,男,,(959)臺東縣東河鄉東河村17鄰南東河23號,089-896183,,高職畢業,一、東河瑪洛阿瀧文化社區理事長。 二、東河社區發展協會理事。,22,,
107年度村里長選舉,臺東縣,東河鄉,尚德村,陳　其清,村長,男,,(959)臺東縣東河鄉尚德村尚德36,089-891113,,尚德國民小學畢業,一、東河鄉民眾服務社第22、23屆理事。二、東河鄉農會第16、18屆農事小組長。三、臺東縣長青槌球協會第7、8屆理事。 四、台東縣體育會槌球委員會委員。 五、尚德村龍山宮管理委員會委員。,17,,
107年度村里長選舉,臺東縣,東河鄉,隆昌村,陳　啟杉,村長,男,,(959)臺東縣東河鄉隆昌村5鄰64號,089-541186,,一、隆昌國小畢業。二、都蘭國中。,一、都蘭糖場農務員。二、臺東糖場蔗作採收作業員。三、隆昌國小家長會長。 四、隆昌社區發展協會理事。 五、第16、17、18、19、20村長。,20,,
107年度村里長選舉,臺東縣,東河鄉,興昌村,林　憲身,村長,男,中國國民黨,(959)臺東縣東河鄉興昌村6鄰26-3號,089-531076,,東河鄉興昌國小肆業,一、社區總幹事。二、社區理事長。三、東河鄉農會代表。 四、東河鄉鄉民代表。 五、興昌村村長。,33,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,東河鄉,都蘭村,田　國義,村長,男,中國國民黨,(959)臺東縣東河鄉都蘭村都蘭94巷61號,089-530062,,一、都蘭國小畢業。二、都蘭國中。 三、臺東中學畢業。四、警察學校畢業。,一、工地監工。 二、工地監工主任。三、警退人員。 四、社區發展協會理事。,49,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,長濱鄉,樟原村,章　雅豐,村長,男,,(962)臺東縣長濱鄉樟原村樟原1鄰6號,089-881069,,"一丶樟原國小。 
二、私立淡汀中學初中部。 
三、私立台東公東高主。","一、 18 19 屆樟原村村長。 
二、 18屆長濱鄉農會會員代表。 
三、中華民國儲蓄互助協會台東區會副主任委員。 
四、樟原國小愛心文教基金會董事長。",16,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,長濱鄉,三間村,宋　志光,村長,男,,(962)臺東縣長濱鄉三間村7鄰三間屋15號,089-832067,,"一、私立復興工商專科。 
二、長濱國中。 
三、三間國小。","一、長濱鄉忠勇村幹事。 
二、長濱郷三閶村幹事。 
三＼長濱鄉公所財經課技士。",20,,
107年度村里長選舉,臺東縣,長濱鄉,忠勇村,賴　文德,村長,男,,(962)臺東縣長濱鄉忠勇村4鄰忠勇49號,089-831041,,"一、長濱國民中學畢業。 
二、海軍通信電子學校畢業。 
三、國立高雄海洋技術學院水產養 殖科畢業。","一、海軍兵器系統檢驗官。 
二、忠勇保安宮主委。",13,,
107年度村里長選舉,臺東縣,長濱鄉,長濱村,王　崑亮,村長,男,,(962)臺東縣長濱鄉長濱村4鄰長濱9號,089-832139分機262,,"一、長濱國小。 
二、長濱國中。 
三、私立公東高工。",第19 屆、 20 屆長濱村長。,29,,
107年度村里長選舉,臺東縣,長濱鄉,竹湖村,陳　武雄,村長,男,,(962)臺東縣長濱鄉竹湖村11鄰竹湖43之3號,089-831310,,長濱鄉竹湖國民小學,"一、臺東縣長濱鄉農會代表、理事、小組長。 
二、長濱鄉南竹湖社區發展協會理事、常務監事。 
三、臺東縣長濱鄉竹湖村第20屆村長。",20,,
107年度村里長選舉,臺東縣,長濱鄉,寧埔村,葉　明華,村長,男,,(962)臺東縣長濱鄉寧埔村11鄰寧埔16之1號,089-801174,,"一、寧埔國小。 
二、南投國中。 
三、雲林大成商工。","一、膽股社區發展協會第六屆理事。 
二、膽股社區發展協會第七屆總幹事。 
三、寧埔國小106 年度家長會會長。",17,,
107年度村里長選舉,臺東縣,太麻里鄉,美和村,陳　進盛,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-511790,無,國小畢業,第15、16屆美和村村長,13,,無
107年度村里長選舉,臺東縣,太麻里鄉,三和村,李　忠川,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-513243,無,國中畢業,第15、16、17、18、19屆三和村村長,9,,無
107年度村里長選舉,臺東縣,太麻里鄉,華源村,張　清良,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-513101,無,國中畢業,"華源社區發展協會總幹事 
太麻里獅子會理事長 
美和警友站站長 
美和國小家長會長",17,,無
107年度村里長選舉,臺東縣,太麻里鄉,北里村,楊　昌哲,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-782545,無,高中畢業,"鄉民代表、調解委員會委員 
太麻里地區農會縣代表 
臺東縣農會理事、太峰茶產銷班班長 
大王國小家長會會長 
太麻里地區咖啡合作社理事",13,,無
107年度村里長選舉,臺東縣,太麻里鄉,泰和村,賴　美連,村長,女,,(963)臺東縣太麻里鄉泰和村民權路58號,089-782545,無,高中畢業,第19、20屆泰和村村長,18,,無
107年度村里長選舉,臺東縣,太麻里鄉,大王村,許　俊賢,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-782545,無,國小畢業,第20屆大王村村長,20,,無
107年度村里長選舉,臺東縣,太麻里鄉,香蘭村,蕭　惠明,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-781397,無,高中畢業,第20屆香蘭村村長,15,,無
107年度村里長選舉,臺東縣,太麻里鄉,金崙村,陳　志偉,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-771136,無,國中肄業,"一、金崙青年會會長 
二、賓茂國小家長會副會長 
三、賓茂國中家長會副會長 
四、虷仔崙溪流文化生態產業發展協會理事長",17,,無
107年度村里長選舉,臺東縣,太麻里鄉,多良村,郭　威坤,村長,男,,(963)臺東縣太麻里鄉泰和村民權路58號,089-761077,無,高中畢業,"大溪國小家長會會長 
賓茂國中棒球隊教練 
現任大王國中棒球隊教練 
中華民國學生棒球聯盟裁判 
臺東縣棒球委員會理事",21,,無
107年度村里長選舉,臺東縣,大武鄉,大竹村,張　德海,村長,男,中國國民黨,(965)臺東縣大武鄉大竹村愛國蒲153號,089-761007,無,1.大武國中,"1.大竹國小家長會委員副會長 
2.大武鄉民代表會第14屆鄉民代表 
3.大武鄉大竹村第18、19屆村長",0,,無
107年度村里長選舉,臺東縣,大武鄉,大鳥村,潘　王順,村長,男,中國國民黨,(965)臺東縣大武鄉大鳥村大鳥56號,089-791827,無,"1.大鳥國小 
2.屏東縣立山地農校初級部 
3.省立台東農校高級部園藝科 
4.陸軍官校專修班13期","1.陸軍上校退役 
2.大鳥部落會議主席 
3.大武鄉公所土審委員 
4.黃國東黨部第五區黨部考紀常委",0,,無
107年度村里長選舉,臺東縣,大武鄉,大武村,董　炎輝,村長,男,,(965)臺東縣大武鄉大武村大武街10號,089-791826,無,1.省立台東高級農業學校,"1.大武鄉後備軍人中心主任 
2大武鄉大武社區理事長 
3.台東郵務工會理事 
4.大武村19、20屆村長",0,,無
107年度村里長選舉,臺東縣,大武鄉,尚武村,李　明燦,村長,男,中國國民黨,(965)臺東縣大武鄉尚武村政通三街1號,089-791917,無,1.尚武國小,1.尚武村第18、19、20屆村長,0,,無
107年度村里長選舉,臺東縣,大武鄉,南興村,王　璽盛,村長,男,,(965)臺東縣大武鄉南興村達興152號之1,089-702165,無,"1.大武國小 
2.寶桑國小 
3.台東農工","1.南興青年團團長 
2.國瑞汽車技術員",0,,無
107年度村里長選舉,臺東縣,綠島鄉,公舘村,王　勝德,村長,男,,(951)臺東縣綠島鄉公舘村2號,089-672517,無,台東高級商業學校畢業,公館村村長,11,,無
107年度村里長選舉,臺東縣,綠島鄉,中寮村,蔡　勝榮,村長,男,,(951)臺東縣綠島鄉中寮村31號,089-672315,無,台東農工肄業,綠島區漁會16屆理事,15,,無
107年度村里長選舉,臺東縣,綠島鄉,南寮村,蘇　振茂,村長,男,,(951)臺東縣綠島鄉南寮村190號,089-672358,無,綠島國中肄業,南寮村村長,16,,無
107年度村里長選舉,臺東縣,海端鄉,廣原村,余　春梅,村長,女,,(957)臺東縣海端鄉廣原村8鄰錦屏61號,089-861488,無,國小畢,"廣原社區發展協會會員
社區媽媽志工",8,,無
107年度村里長選舉,臺東縣,海端鄉,霧鹿村,古　振英,村長,女,,(957)臺東縣海端鄉霧鹿村3鄰霧鹿37號,089-935074,無,海端國中畢,"調解委員
土地審查委員
第18屆第、19屆村長
婦女會理事",6,,無
107年度村里長選舉,臺東縣,海端鄉,利稻村,古　金福,村長,男,,(957)臺東縣海端鄉利稻村1鄰文化1號,089-938074,無,臺灣警察專科學校,"宜縣縣警察局
台東縣警察局
台東縣警察局台東分局",3,,無
107年度村里長選舉,臺東縣,海端鄉,海端村,邱　春龍,村長,男,,(957)臺東縣海端鄉海端村7鄰初來2號之2,089-931084,無,國立關山高級工商職業學校畢,"海軍兵器上士
山平部落簡易自來水主任委員
海端村代理村幹事",10,,無
107年度村里長選舉,臺東縣,海端鄉,崁頂村,邱　守常,村長,男,無,(957)臺東縣海端鄉崁頂村３鄰中褔６５號,089-814323,無,大學,,6,,無
107年度村里長選舉,臺東縣,海端鄉,加拿村,黃　國雄,村長,男,中國國民黨,(957)臺東縣海端鄉加拿村1鄰加南1號,089-811044,無,國中畢,"海端鄉體育會監事
第20屆加拿村村長",8,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,延平鄉,武陵村,胡　淑嬌,村長,女,,(953)臺東縣延平鄉武陵村明野路15號,089-551764,無,鹿野國中,"一、武陵國小母語教師 
二、社區部落語言巢計畫母語教師 
三、武陵永康老人日托站服務員 
四、延平消防隊婦宣隊隊員",9,,無
107年度村里長選舉,臺東縣,延平鄉,永康村,邱　育南,村長,男,,(953)臺東縣延平鄉永康村泰平路43號,089-551244,無,崇佑計術學院管理學院學士,"一、曾任永康部落會議主席、台東縣後備指揮部輔導組長、社區發展協會理事長 
二、台東地院言詞辯論布農通譯 
三、沉浸式族語幼兒園輔導委員",5,,無
107年度村里長選舉,臺東縣,延平鄉,紅葉村,邱　朝榮,村長,男,中國國民黨,(953)臺東縣延平鄉紅葉村紅葉路1巷1號,089-561095,無,育仁高中夜間部,"一、紅葉教會長老。 
二、曾任代表、村長、社區理事長、部落會議主席 
三、擔任過延平鄉土地審查委員",5,,無
107年度村里長選舉,臺東縣,延平鄉,鸞山村,鄭　鏡峯,村長,男,,(953)臺東縣延平鄉鸞山村鸞山路16號,089-568057,無,陸軍士官學校,"一、特勤隊合格，神龍小組合格結訓 
二、曾任陸戰隊路跑總教練、海巡特勤隊總教官 
三、曾參與921大地震及88風災救難",12,,無
107年度村里長選舉,臺東縣,延平鄉,桃源村,胡　健文,村長,男,,(953)臺東縣延平鄉桃源村昇平路78號,089-561248,無,臺東私立公東高工,"一、延平鄉鳳梨班班員。 
二、延平鄉有機蔬果班班員。 
三、愛農事業有限公司畜牧部組長",12,,無
107年度村里長選舉,臺東縣,金峰鄉,新興村,王　大龍,村長,男,,(964)臺東縣金峰鄉新興村32號,089-782515,無,"1.臺東縣金峰鄉新興國民小學 
2.臺東縣縣立大王國中 
3.省立關山高級工商學校","1.新興國小家長委員會3任會長 
2.新興社區發展協會2任理事長 
3.新興社區農村再生99年至107年籌備委員會主任委員 
4.臺東縣金峰鄉社造委員",5,,無
107年度村里長選舉,臺東縣,金峰鄉,正興村,高　成良,村長,男,中國國民黨,(964)臺東縣金峰鄉正興村3鄰33之1號,089-782497,無,"1.台東縣立介達國小 
2.台東縣立大王國中 
3.陸軍第一士官學校 
4.海軍陸戰隊士官學校 
5.臺灣警察專科學校","1.曾任海軍陸戰隊士官長 
2.曾任台北市及台東縣消防局隊員 
3.現任百步穿楊全國原住民傳統射箭裁判 
4.現任中華民國槌球協會B級裁判及台東縣體育會槌球協會會員 
5.現任金峰鄉正興村社區發展協會理事",8,,無
107年度村里長選舉,臺東縣,金峰鄉,嘉蘭村,莊　福成,村長,男,中國國民黨,(964)臺東縣金峰鄉嘉蘭村1鄰7號,089-751013,無,"1.台東縣金峰鄉嘉蘭國民小學 
2.臺東縣立大王國民中學","臺東縣金峰鄉鄉民代表第16 
、18屆鄉民代表",13,,無
107年度村里長選舉,臺東縣,金峰鄉,賓茂村,高　永輝,村長,男,中國國民黨,(964)臺東縣金峰鄉賓茂村1鄰3之1號,089-771393,無,"1.台東公東高工結訓班結業 
2.聯勤技勤士官班結業","1.高雄市排灣除文化協會理事長 
2.高雄市原住民族委員會委員 
3.臺東縣金峰鄉賓茂村第18屆、第20屆村長",5,,無
107年度村里長選舉,臺東縣,金峰鄉,歷坵村,羅　忠輝,村長,男,,(964)臺東縣金峰鄉歷坵村3鄰33號,089-771439,無,"1.歷坵國小 
2.賓茂國中 
3.陸軍工兵學校25期","1.海軍陸戰隊一等士官督導長 
2.海軍陸戰段未爆彈處理區隊區隊長 
3.海軍水中械彈處理區隊副區隊長 
4.臺東縣咖啡產業協會代理理事長 
5.金崙溪流域觀光產業發展協會常務監事 
6.歷坵社區發展協會理事 
7.金峰鄉咖啡產銷班第三班班長 
8.歷坵村第一鄰鄰長 
9.壢坵村代理村幹事 
10.現任賓茂國小家長會會長",5,,無
107年度村里長選舉,臺東縣,達仁鄉,台坂村,温　光林,村長,男,,(966)臺東縣達仁鄉台坂村10鄰56號,089-761170,,國小畢業,1.台坂國小家長會長2.長老教會長老3.達仁鄉土地審查委員4.村長,10,,
107年度村里長選舉,臺東縣,達仁鄉,土坂村,阮　志陞,村長,男,,(966)臺東縣達仁鄉土坂村6鄰96號,089-761180,,臺東農工,1.土坂村青年會會長2.土坂部落才藝老師,14,,
107年度村里長選舉,臺東縣,達仁鄉,新化村,邱　嘉半,村長,男,,(966)臺東縣達仁鄉新化村3鄰15號,089-791385,,國小畢業,1.臺東縣太麻里地區農會小組長、代表、理事、監事2.新化村村長,6,,
107年度村里長選舉,臺東縣,達仁鄉,安朔村,汪　淑惠,村長,女,,(966)臺東縣達仁鄉安朔村8鄰103號,089-702126,,臺東縣立大武國中,安朔村村長,13,,
107年度村里長選舉,臺東縣,達仁鄉,森永村,陳　楊正華,村長,男,中國國民黨,(966)臺東縣達仁鄉森永村3鄰103號,089-702136,,1.國防大學陸軍指揮參謀學院92年班2.國立屏東技技大學農園植物系,1.陸軍彈砲兵學校教務處副處長、主任教官2.森永社區發展協會總幹事3.旭海觀音鼻自然保留區解說員,9,,
107年度村里長選舉,臺東縣,達仁鄉,南田村,高　富源,村長,男,,(966)臺東縣達仁鄉南田村10之2號,089-702116,,高中畢業,1.南田村村長2.南田部落會議主席3.南田社區發展協會理事長,4,,
107年度村里長選舉,臺東縣,蘭嶼鄉,東清村,張　進發,村長,男,,(952)臺東縣蘭嶼鄉東清村1鄰26號,089-732907,,高職畢業,村長、社區協會理事長,13,,
107年度村里長選舉,臺東縣,蘭嶼鄉,朗島村,施　拉橫,村長,男,,(952)臺東縣蘭嶼鄉朗島村7鄰300號,089-732202,,高職畢業,社區協會理事長,7,,
107年度村里長選舉,臺東縣,蘭嶼鄉,紅頭村,朱　生財,村長,男,,(952)臺東縣蘭嶼鄉紅頭村3鄰79號,089-731532,,高職畢業,社區協會理事長,11,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,蘭嶼鄉,椰油村,周　鳳鳴,村長,男,,(952)臺東縣蘭嶼鄉椰油村2鄰87號,089-732212,,高職畢業,鄉民代表、社區協會理事長,7,,
